Facebook;1;random_concat;2016;;;word_measures;2000;2000;4.3415;0.419;1.8042295492103504;1.2132727528363465;10.965784284662087;8.63773094431708;10.693207180053996
Facebook;2;random_concat;2016;;;word_measures;2000;2000;4.5295;0.4415;1.7923015426989874;1.2106515293568372;10.965784284662087;8.729455051095874;10.772350972560805
Facebook;3;random_concat;2016;;;word_measures;2000;2000;4.4505;0.413;1.8075318409377523;1.215778769478202;10.965784284662087;8.58053185074212;10.729146414601193
Facebook;4;random_concat;2016;;;word_measures;2000;2000;4.52;0.425;1.8010308750546966;1.2122480817884207;10.965784284662087;8.67058465304327;10.595208143905289
Facebook;5;random_concat;2016;;;word_measures;2000;2000;4.5825;0.43;1.8064465802125846;1.2103530632704498;10.965784284662087;8.727953908100206;10.771644645812367
Facebook;6;random_concat;2016;;;word_measures;2000;2000;4.5365;0.442;1.7909241690252233;1.2109963461011648;10.965784284662087;8.720205536043862;10.79087821451705
Facebook;7;random_concat;2016;;;word_measures;2000;2000;4.473;0.414;1.8094230909763642;1.2148510865122082;10.965784284662087;8.603261288151023;10.656225687709112
Facebook;8;random_concat;2016;;;word_measures;2000;2000;4.7115;0.4365;1.8031458775052585;1.2098804473131897;10.965784284662087;8.747235310776281;10.749583169284161
Facebook;9;random_concat;2016;;;word_measures;2000;2000;4.373;0.391;1.8236787130313052;1.220149529352784;10.965784284662087;8.456175134926813;10.668142959563133
Facebook;10;random_concat;2016;;;word_measures;2000;2000;4.4935;0.3955;1.8197820189892933;1.2194647184759377;10.965784284662087;8.474115993804174;10.638788421928155
Facebook;11;random_concat;2016;;;word_measures;2000;2000;4.3395;0.382;1.836610853693736;1.218403743878007;10.965784284662087;8.482847265402329;10.658675028538774
Facebook;12;random_concat;2016;;;word_measures;2000;2000;4.3195;0.3995;1.8125905704491028;1.2184320097416639;10.965784284662087;8.50010135965809;10.735073394279834
Facebook;13;random_concat;2016;;;word_measures;2000;2000;4.5875;0.3925;1.8315608719615264;1.216255538240075;10.965784284662087;8.545227810089251;10.666555613060007
Facebook;14;random_concat;2016;;;word_measures;2000;2000;4.5895;0.388;1.841658133958207;1.2158106523007155;10.965784284662087;8.55723449476078;10.549871580282904
Facebook;15;random_concat;2016;;;word_measures;2000;2000;4.377;0.383;1.8448668616896275;1.2165423496812582;10.965784284662087;8.533719968276516;10.667646017793702
Facebook;16;random_concat;2016;;;word_measures;2000;2000;4.514;0.389;1.825252775586884;1.2201000975817442;10.965784284662087;8.451391676586278;10.658178169308927
Facebook;17;random_concat;2016;;;word_measures;2000;2000;4.3735;0.3875;1.8266775081411744;1.219019698575139;10.965784284662087;8.471884875646419;10.694315410121149
Facebook;18;random_concat;2016;;;word_measures;2000;2000;4.2615;0.335;1.8879112304772323;1.2233654076606035;10.965784284662087;8.31210852788506;10.639220778150134
Facebook;19;random_concat;2016;;;word_measures;2000;2000;4.2725;0.345;1.8683498866760504;1.2261560923606156;10.965784284662087;8.269954648244909;10.587424653788103
Facebook;20;random_concat;2016;;;word_measures;2000;2000;4.3925;0.3745;1.8449028498502633;1.2195385312289;10.965784284662087;8.448343323237006;10.691486130316298
Facebook;21;random_concat;2016;;;word_measures;2000;2000;4.6165;0.3985;1.8190208304304387;1.2169719640165568;10.965784284662087;8.533214749648335;10.690505680324952
Facebook;22;random_concat;2016;;;word_measures;2000;2000;4.518;0.3635;1.855621215419197;1.2227262776345016;10.965784284662087;8.374555245980405;10.541564031442899
Facebook;23;random_concat;2016;;;word_measures;2000;2000;4.443;0.3725;1.847771026526142;1.2195887667685745;10.965784284662087;8.450470649363107;10.682299721630256
Facebook;24;random_concat;2016;;;word_measures;2000;2000;4.7715;0.3625;1.8692000713378367;1.2189694630354644;10.965784284662087;8.459265771014863;10.524532255319448
