COCA;601;news;coca;;;word_measures;1000;1000;4.856;0.48;1.7971301588147297;1.226156360283494;9.965784284662087;8.101028497380597;9.811679534889947
COCA;154;news;coca;;;word_measures;1000;1000;4.743;0.409;1.8428311434501694;1.2411533433943989;9.965784284662087;7.750655038833202;9.643192218936118
COCA;202;news;coca;;;word_measures;1000;1000;4.93;0.425;1.8126280016321532;1.2456115800887346;9.965784284662087;7.6833961770313275;9.583933837969939
COCA;305;mag;coca;;;word_measures;1000;1000;4.222;0.478;1.7896668213047415;1.231445425823331;9.965784284662087;7.998765660291481;9.744099999649611
COCA;305;mag;coca;;;word_measures;2000;2000;4.1555;0.4005;1.8068339674506035;1.2212485489994287;10.965784284662087;8.43212013335129;10.685532276735154
COCA;305;mag;coca;;;word_measures;5000;5000;4.1336;0.2876;1.8657038005328508;1.2142418298870323;12.287712379549449;8.810957777599208;11.788420334691741
COCA;9;blog;coca;;;word_measures;1000;1000;4.297;0.367;1.9220038902886416;1.232755032852292;9.965784284662087;7.839224942579418;9.381905097379159
COCA;9;blog;coca;;;word_measures;2000;2000;4.2215;0.249;2.0081942749412494;1.2290586348623036;10.965784284662087;8.050683909675005;10.046547286520756
COCA;9;blog;coca;;;word_measures;5000;5000;4.202;0.1874;2.0258438224828;1.2207753971964121;12.287712379549449;8.48017542759872;11.143406243059749
COCA;9;blog;coca;;;word_measures;10000;10000;4.2634;0.1566;2.0189314088398436;1.21367691449821;13.287712379549449;8.843783476953922;11.900773661831211
COCA;85;acad;coca;;;word_measures;1000;1000;4.74;0.422;1.8197028008051803;1.2434042974561454;9.965784284662087;7.717170210233847;9.697812249556819
COCA;85;acad;coca;;;word_measures;2000;2000;4.8775;0.3535;1.8353682051939828;1.2353118208795786;10.965784284662087;8.086935893758353;10.59078962268583
COCA;85;acad;coca;;;word_measures;5000;5000;4.8604;0.269;1.8638408321159048;1.2273211549967529;12.287712379549449;8.469502961088402;11.64090395072228
COCA;354;news;coca;;;word_measures;1000;1000;4.758;0.477;1.8070479581031837;1.22468037314713;9.965784284662087;8.137959023413812;9.765273162933383
COCA;354;news;coca;;;word_measures;2000;2000;4.8305;0.3565;1.872278497799006;1.2199460419267414;10.965784284662087;8.422693701541343;10.420893686639541
COCA;4;mag;coca;;;word_measures;1000;1000;4.416;0.461;1.8010006920957635;1.2364243706315754;9.965784284662087;7.891999625279895;9.722214512907426
COCA;156;mag;coca;;;word_measures;1000;1000;4.276;0.491;1.7692303956352196;1.2353400867432354;9.965784284662087;7.924220930463183;9.741598590892679
COCA;156;mag;coca;;;word_measures;2000;2000;4.3525;0.425;1.7857763414669146;1.2216569974273443;10.965784284662087;8.444763134495435;10.67034804712795
COCA;871;blog;coca;;;word_measures;1000;1000;4.148;0.369;1.8786260924569071;1.24774384431541;9.965784284662087;7.576701770387617;9.599362503897817
COCA;326;news;coca;;;word_measures;1000;1000;4.931;0.52;1.7704976340807066;1.2237731862813233;9.965784284662087;8.187099558706882;9.785514737853568
COCA;695;web;coca;;;word_measures;1000;1000;4.463;0.449;1.8265712913167291;1.226983170285821;9.965784284662087;8.051450402011039;9.75315020987697
COCA;695;web;coca;;;word_measures;2000;2000;4.4935;0.3645;1.844470221260946;1.2219352353364228;10.965784284662087;8.370064796430087;10.63000218686094
COCA;695;web;coca;;;word_measures;5000;5000;4.3756;0.2802;1.8698605739742145;1.2136645900458098;12.287712379549449;8.801704165286141;11.789670257461404
COCA;695;web;coca;;;word_measures;10000;10000;4.3673;0.2189;1.9089152390884576;1.2096698599308728;13.287712379549449;9.040522536359664;12.564531175186401
COCA;218;tvm;coca;;;word_measures;1000;1000;3.794;0.373;1.8810710982839913;1.243227200433612;9.965784284662087;7.650678184022479;9.617038605660998
COCA;218;tvm;coca;;;word_measures;2000;2000;3.835;0.3345;1.8718560767940469;1.2282035589963196;10.965784284662087;8.199087557984729;10.585418102093517
COCA;69;mag;coca;;;word_measures;1000;1000;4.85;0.465;1.8050339806610127;1.2297451872378589;9.965784284662087;8.026247113434978;9.748130659868316
COCA;593;news;coca;;;word_measures;1000;1000;4.387;0.414;1.8302739668461907;1.243134499117732;9.965784284662087;7.706168328186885;9.685456881442605
COCA;255;fic;coca;;;word_measures;1000;1000;4.137;0.401;1.8237498241538699;1.2542854493111373;9.965784284662087;7.504970574686269;9.563670234673852
COCA;40;tvm;coca;;;word_measures;1000;1000;4.229;0.406;1.8731310505901084;1.230070177689195;9.965784284662087;7.9370431068079315;9.697540569402538
COCA;40;tvm;coca;;;word_measures;2000;2000;4.093;0.313;1.9096713061580228;1.2276472171396016;10.965784284662087;8.185111243417555;10.574005641899012
COCA;40;tvm;coca;;;word_measures;5000;5000;4.0226;0.2104;1.9865385239674624;1.2231822823733092;12.287712379549449;8.466761387083746;11.603204182701655
COCA;31;tvm;coca;;;word_measures;1000;1000;3.726;0.353;1.8947997826850913;1.249729018881917;9.965784284662087;7.508206405149627;9.591819324712127
COCA;31;tvm;coca;;;word_measures;2000;2000;3.903;0.2995;1.906799013182213;1.2342010126262901;10.965784284662087;8.007840489124588;10.511082149628548
COCA;31;tvm;coca;;;word_measures;5000;5000;4.0072;0.2026;1.9801450075650038;1.227926124855876;12.287712379549449;8.308694846564448;11.514509490042476
COCA;140;spok;coca;;;word_measures;1000;1000;4.767;0.459;1.8018389519603892;1.2352661400288343;9.965784284662087;7.909995487964118;9.689485456954225
COCA;31;spok;coca;;;word_measures;1000;1000;4.158;0.384;1.8716489008797326;1.241687715575099;9.965784284662087;7.700052325870811;9.681275906896047
