COHA;583255;mag;1879;;;word_measures;2000;2000;4.3255;0.3505;2.1960975962132214;1.2442830844968555;10.965784284662087;7.896021724020812;10.406593362335563
COHA;856;fic;1872;;;word_measures;2000;2000;4.2805;0.3525;2.181454003378749;1.237014336809516;10.965784284662087;8.04263999301007;10.598185125268865
COHA;774357;nf;1981;;;word_measures;2000;2000;4.7845;0.3285;2.0487495244294407;1.2314364504069093;10.965784284662087;8.126604085352275;10.599765080578608
COHA;45410;fic;1999;;;word_measures;2000;2000;4.152;0.3675;2.1362057141214605;1.2222358448058368;10.965784284662087;8.370201016396008;10.677373349071708
COHA;492164;mag;1981;;;word_measures;2000;2000;4.7235;0.408;2.353655271157623;1.2261085360497237;10.965784284662087;8.32330117973843;10.648925662740382
COHA;747573;nf;1817;;;word_measures;2000;2000;4.661;0.384;2.299663050845266;1.2387219432741405;10.965784284662087;8.021494262787837;10.600600797907372
COHA;592158;mag;1899;;;word_measures;2000;2000;4.792;0.384;2.280998605415225;1.236190741881728;10.965784284662087;8.087248087300397;10.585048415819386
COHA;13945;fic;1934;;;word_measures;2000;2000;4.1405;0.3435;2.0824376112967733;1.2281739535182714;10.965784284662087;8.22320221045354;10.563607329943778
COHA;16077;fic;1922;;;word_measures;2000;2000;4.3795;0.3385;2.143802265450358;1.241010138615966;10.965784284662087;7.954365571552154;10.183970275258329
COHA;44426;fic;1999;;;word_measures;2000;2000;3.8555;0.314;2.0286561123281714;1.236471391096711;10.965784284662087;8.008994285664883;10.546659345735572
COHA;524969;mag;1848;;;word_measures;2000;2000;4.6145;0.3295;2.168275412842631;1.248103262856603;10.965784284662087;7.787350587113553;10.470507732413607
COHA;5842;fic;1889;;;word_measures;2000;2000;4.459;0.3825;2.1751529931277034;1.225028672888875;10.965784284662087;8.340869092094598;10.616515141061376
COHA;1183;fic;1885;;;word_measures;2000;2000;4.0585;0.308;2.0070944828540083;1.236842598244548;10.965784284662087;7.988313695406782;10.574164900840595
COHA;490900;mag;1985;;;word_measures;2000;2000;4.829;0.434;2.377047885581851;1.221439176127315;10.965784284662087;8.457993258293088;10.638288749477228
COHA;477616;mag;1960;;;word_measures;2000;2000;4.727;0.392;2.2670169160515075;1.231014337912202;10.965784284662087;8.211434928169014;10.559666752169006
COHA;491136;mag;1935;;;word_measures;2000;2000;4.5905;0.332;2.1065552250295876;1.2415690257400276;10.965784284662087;7.934542077196939;10.520340286457198
COHA;477948;mag;1962;;;word_measures;2000;2000;5.189;0.4345;2.38120604865253;1.2199267514795062;10.965784284662087;8.495327574928506;10.69318541568789
COHA;14320;fic;1966;;;word_measures;2000;2000;3.953;0.3035;1.9877883621305228;1.235374246910214;10.965784284662087;8.015786735593386;10.553439644717294
COHA;51071;fic;2006;;;word_measures;2000;2000;4.1425;0.3695;2.192596514001489;1.2293609858304262;10.965784284662087;8.226176692753121;10.592587979912535
COHA;486494;mag;1924;;;word_measures;2000;2000;4.9285;0.372;2.226883542463183;1.231990916803479;10.965784284662087;8.168991574755152;10.58245056787665
COHA;770521;nf;1889;;;word_measures;2000;2000;4.516;0.435;2.467587063834071;1.2269847778230907;10.965784284662087;8.316430367627913;10.68421099347361
COHA;1040059;fic;1993;;;word_measures;2000;2000;3.9805;0.344;2.1206317590922117;1.2310480961948633;10.965784284662087;8.14901521378764;10.563018281831537
COHA;772372;nf;1895;;;word_measures;2000;2000;4.784;0.4265;2.4986476310342547;1.2351706255227326;10.965784284662087;8.112078609747055;10.613008102117684
COHA;568597;mag;1867;;;word_measures;2000;2000;4.879;0.386;2.2965315682441;1.2376175651699304;10.965784284662087;8.048772867883773;10.445383856729581
COHA;34035;fic;2007;;;word_measures;2000;2000;4.375;0.3735;2.277898603752256;1.2373675931245087;10.965784284662087;8.040365836335601;10.539784454141762
COHA;9801;fic;1869;;;word_measures;2000;2000;4.7605;0.448;2.448254284784197;1.2216239089518786;10.965784284662087;8.450043700416002;10.677733325870873
COHA;554213;mag;1833;;;word_measures;2000;2000;4.481;0.3915;2.33433320902288;1.2323964180797342;10.965784284662087;8.171129077800224;10.646886632899937
COHA;30665;fic;1999;;;word_measures;2000;2000;4.344;0.362;2.2288597416132685;1.2365461415797472;10.965784284662087;8.050223841498372;10.507101251989852
COHA;431936;mag;1977;;;word_measures;2000;2000;4.6415;0.3225;2.0589975745230915;1.2333750063925981;10.965784284662087;8.071023799380752;10.57221028239821
COHA;564536;mag;1833;;;word_measures;2000;2000;4.5245;0.356;2.198477689102292;1.2359380906075241;10.965784284662087;8.065725708279162;10.586063663389151
COHA;776560;nf;2006;;;word_measures;2000;2000;4.096;0.35;2.1271627811342477;1.2312126008421185;10.965784284662087;8.161091249134946;10.601443243982798
COHA;554869;mag;1840;;;word_measures;2000;2000;4.6895;0.3545;2.2410304062813524;1.2451632111519575;10.965784284662087;7.877526289609247;10.450640244908723
COHA;492547;mag;1986;;;word_measures;2000;2000;4.6335;0.3905;2.2085853476077317;1.2236337324231865;10.965784284662087;8.381230849262419;10.69212393915968
COHA;493859;mag;1978;;;word_measures;2000;2000;4.536;0.332;2.031148866787553;1.2306593400985002;10.965784284662087;8.165818344257774;10.564598994100493
COHA;10734;fic;1985;;;word_measures;2000;2000;4.3155;0.348;2.092062070891261;1.2285963339358568;10.965784284662087;8.225597273178494;10.594329862956144
COHA;410698;mag;1992;;;word_measures;2000;2000;4.8825;0.49;2.500407080575823;1.211655838266015;10.965784284662087;8.714641939860213;10.717913589342025
